,SourceFile,ExifTool:ExifToolVersion,File:FileName,File:Directory,File:FileSize,File:FileModifyDate,File:FileAccessDate,File:FileInodeChangeDate,File:FilePermissions,File:FileType,File:FileTypeExtension,File:MIMEType,QuickTime:MajorBrand,QuickTime:MinorVersion,QuickTime:CompatibleBrands,QuickTime:MediaDataSize,QuickTime:MediaDataOffset,QuickTime:MovieHeaderVersion,QuickTime:CreateDate,QuickTime:ModifyDate,QuickTime:TimeScale,QuickTime:Duration,QuickTime:PreferredRate,QuickTime:PreferredVolume,QuickTime:PreviewTime,QuickTime:PreviewDuration,QuickTime:PosterTime,QuickTime:SelectionTime,QuickTime:SelectionDuration,QuickTime:CurrentTime,QuickTime:NextTrackID,QuickTime:TrackHeaderVersion,QuickTime:TrackCreateDate,QuickTime:TrackModifyDate,QuickTime:TrackID,QuickTime:TrackDuration,QuickTime:TrackLayer,QuickTime:TrackVolume,QuickTime:ImageWidth,QuickTime:ImageHeight,QuickTime:CleanApertureDimensions,QuickTime:ProductionApertureDimensions,QuickTime:EncodedPixelsDimensions,QuickTime:GraphicsMode,QuickTime:OpColor,QuickTime:CompressorID,QuickTime:SourceImageWidth,QuickTime:SourceImageHeight,QuickTime:XResolution,QuickTime:YResolution,QuickTime:CompressorName,QuickTime:BitDepth,QuickTime:VideoFrameRate,QuickTime:CameraIdentifier,QuickTime:FrameReadoutTime,QuickTime:MatrixStructure,QuickTime:MediaHeaderVersion,QuickTime:MediaCreateDate,QuickTime:MediaModifyDate,QuickTime:MediaTimeScale,QuickTime:MediaDuration,QuickTime:MediaLanguageCode,QuickTime:Balance,QuickTime:HandlerClass,QuickTime:HandlerVendorID,QuickTime:HandlerDescription,QuickTime:AudioFormat,QuickTime:AudioBitsPerSample,QuickTime:AudioSampleRate,QuickTime:LayoutFlags,QuickTime:AudioChannels,QuickTime:PurchaseFileFormat,QuickTime:HandlerType,Composite:ImageSize,Composite:Megapixels,Composite:AvgBitrate,Composite:Rotation,QuickTime:Artwork,File:ExifByteOrder,File:ImageWidth,File:ImageHeight,File:EncodingProcess,File:BitsPerSample,File:ColorComponents,File:YCbCrSubSampling,EXIF:Make,EXIF:Model,EXIF:Orientation,EXIF:XResolution,EXIF:YResolution,EXIF:ResolutionUnit,EXIF:Software,EXIF:ModifyDate,EXIF:YCbCrPositioning,EXIF:ExposureTime,EXIF:FNumber,EXIF:ExposureProgram,EXIF:ISO,EXIF:ExifVersion,EXIF:DateTimeOriginal,EXIF:CreateDate,EXIF:ComponentsConfiguration,EXIF:ShutterSpeedValue,EXIF:ApertureValue,EXIF:BrightnessValue,EXIF:MeteringMode,EXIF:Flash,EXIF:FocalLength,EXIF:FlashpixVersion,EXIF:ColorSpace,EXIF:ExifImageWidth,EXIF:ExifImageHeight,EXIF:SensingMethod,EXIF:CustomRendered,EXIF:ExposureMode,EXIF:WhiteBalance,EXIF:FocalLengthIn35mmFormat,EXIF:SceneCaptureType,EXIF:GPSLatitudeRef,EXIF:GPSLatitude,EXIF:GPSLongitudeRef,EXIF:GPSLongitude,EXIF:GPSAltitudeRef,EXIF:GPSAltitude,EXIF:GPSTimeStamp,EXIF:GPSImgDirectionRef,EXIF:GPSImgDirection,EXIF:Compression,EXIF:ThumbnailOffset,EXIF:ThumbnailLength,EXIF:ThumbnailImage,XMP:XMPToolkit,XMP:CropX,XMP:CropY,XMP:CropW,XMP:CropH,XMP:AffineA,XMP:AffineB,XMP:AffineC,XMP:AffineD,XMP:AffineX,XMP:AffineY,XMP:CropAngle,XMP:CropTop,XMP:CropBottom,XMP:CropLeft,XMP:CropRight,XMP:HasCrop,XMP:AlreadyApplied,Composite:Aperture,Composite:ScaleFactor35efl,Composite:ShutterSpeed,Composite:GPSAltitude,Composite:GPSLatitude,Composite:GPSLongitude,Composite:CircleOfConfusion,Composite:FOV,Composite:FocalLength35efl,Composite:GPSPosition,Composite:HyperfocalDistance,Composite:LightValue,EXIF:SubjectArea,File:CurrentIPTCDigest,EXIF:ImageUniqueID,EXIF:GPSVersionID,XMP:ModifyDate,XMP:Subject,IPTC:EnvelopeRecordVersion,IPTC:CodedCharacterSet,IPTC:ApplicationRecordVersion,IPTC:Keywords,Photoshop:IPTCDigest,XMP:RegionAppliedToDimensionsW,XMP:RegionAppliedToDimensionsH,XMP:RegionAppliedToDimensionsUnit,XMP:RegionType,XMP:RegionExtensionsTimeStamp,XMP:RegionExtensionsFaceID,XMP:RegionExtensionsConfidenceLevel,XMP:RegionExtensionsAngleInfoYaw,XMP:RegionExtensionsAngleInfoRoll,XMP:RegionAreaY,XMP:RegionAreaW,XMP:RegionAreaUnit,XMP:RegionAreaX,XMP:RegionAreaH,EXIF:UniqueCameraModel,EXIF:GPSDateStamp,XMP:CreatorTool,XMP:MetadataDate,XMP:Format,XMP:DocumentID,XMP:OriginalDocumentID,XMP:InstanceID,XMP:RawFileName,XMP:PhotographicSensitivity,XMP:HistoryAction,XMP:HistoryInstanceID,XMP:HistoryWhen,XMP:HistorySoftwareAgent,XMP:HistoryChanged,XMP:RegionRotation,Composite:GPSDateTime,XMP:HierarchicalSubject,XMP:CreateDate,XMP:DateCreated,IPTC:DateCreated,IPTC:TimeCreated,Composite:DateTimeCreated,XMP:RegionName,XMP:Curve0x,XMP:Curve0y,XMP:Curve1x,XMP:Curve1y,XMP:Curve2x,XMP:Curve2y,XMP:Curve3x,XMP:Curve3y,XMP:Curve4x,XMP:Curve4y,XMP:Shadows,XMP:Highlights,XMP:Vibrance,XMP:ToneCurve,XMP:ToneCurveName,XMP:FillLight,XMP:CropConstrainToWarp,EXIF:DigitalZoomRatio,JFIF:JFIFVersion,JFIF:ResolutionUnit,JFIF:XResolution,JFIF:YResolution,EXIF:Padding,XMP:About,ExifTool:Warning,EXIF:XPKeywords,XMP:Rating,XMP:LastKeywordXMP,EXIF:ImageDescription,QuickTime:Model-rus,QuickTime:SoftwareVersion-rus,QuickTime:ContentCreateDate-rus,QuickTime:GPSCoordinates-rus,QuickTime:Make-rus,QuickTime:Make-rus-RU,QuickTime:CreationDate-rus-RU,QuickTime:GPSCoordinates-rus-RU,QuickTime:Software-rus-RU,QuickTime:Model-rus-RU,QuickTime:Model,QuickTime:SoftwareVersion,QuickTime:ContentCreateDate,QuickTime:GPSCoordinates,QuickTime:Make,QuickTime:CreationDate,QuickTime:Software,Composite:GPSAltitudeRef,PNG:ImageWidth,PNG:ImageHeight,PNG:BitDepth,PNG:ColorType,PNG:Compression,PNG:Filter,PNG:Interlace,PNG:SRGBRendering,PNG:Gamma,PNG:PixelsPerUnitX,PNG:PixelsPerUnitY,PNG:PixelUnits,PNG:WhitePointX,PNG:WhitePointY,PNG:RedX,PNG:RedY,PNG:GreenX,PNG:GreenY,PNG:BlueX,PNG:BlueY
196,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0179.JPG,12.44,IMG_0179.JPG,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,1642556,2015:07:24 10:57:25+02:00,2023:05:08 01:21:20+02:00,2023:05:08 01:21:20+02:00,100755,JPEG,JPG,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264 2448,7.990272,,,,MM,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.2,2015:04:05 16:24:51,1.0,0.05,2.4,2.0,100.0,0221,2013:03:05 10:41:47,2013:03:05 10:41:47,0 0 0 1,0.0499990062408592,2.40000026228614,2.640670554,5.0,24.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,N,55.9135,E,37.5496666666667,0.0,194.8060606,06:41:40.77,T,126.7573034,6.0,960.0,9367.0,"(Binary data 9367 bytes, use -b option to extract)","Adobe XMP Core 5.6-c011 79.156380, 2014/05/21-23:38:37        ",,,,,,,,,,,,,,,,,,2.4,7.99031476997579,0.05,194.8060606,55.9135,37.5496666666667,0.00376033504233997,57.2209676644141,33.0,55.9135 37.5496666666667,1.89000224358841,6.84799690655495,1631 1223 881 881,88b8d90c63e6373e35364d1765c6d9a6,7c010cacefb40fadedaa153cbe4cfc3b,2 2 0 0,2015:04:05 16:24:51+03:00,Тимофей,4.0,%G,4.0,Тимофей,88b8d90c63e6373e35364d1765c6d9a6,3264.0,2448.0,pixel,"['Face', 'Face']",,,,,,"[0.33651, 0.36477]","[0.20281, 0.14744]",,"[0.40546, 0.52708]","[0.27042, 0.19658]",,2013:03:05,6.1.2,2015:07:24 11:57:25+03:00,image/jpeg,CE9CAA3EA02BF6B332BB433BF3E5E872,CE9CAA3EA02BF6B332BB433BF3E5E872,xmp.iid:ec0a6780-1e9a-4c7a-83a9-1e445ab61e5d,IMG_0179.JPG,100.0,saved,xmp.iid:ec0a6780-1e9a-4c7a-83a9-1e445ab61e5d,2015:07:24 11:57:25+03:00,Adobe Photoshop Lightroom 6.1 (Macintosh),/metadata,"[-0.07323, -0.12425]",2013:03:05 06:41:40.77Z,Тимофей,2013:03:05 10:41:47,2013:03:05 10:41:47,2013:03:05,10:41:47,2013:03:05 10:41:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0181.JPG,12.44,IMG_0181.JPG,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,1868398,2013:03:05 12:49:52+01:00,2023:05:08 01:21:20+02:00,2023:05:08 01:21:20+02:00,100755,JPEG,JPG,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264 2448,7.990272,,,,MM,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,6.0,72.0,72.0,2.0,6.1.2,2013:03:05 17:48:52,1.0,0.05,2.4,2.0,80.0,0221,2013:03:05 17:48:52,2013:03:05 17:48:52,1 2 3 0,0.0499990062408592,2.40000000859426,3.153722056,5.0,0.0,4.13,0100,1.0,3264.0,2448.0,2.0,2.0,0.0,0.0,33.0,0.0,N,43.236,E,76.9403333333333,0.0,887.0229885,11:48:51.74,T,59.94825647,6.0,894.0,8957.0,"(Binary data 8957 bytes, use -b option to extract)",XMP Core 4.4.0,0.0,0.0,2524.0,2220.0,1.0,0.0,0.0,1.0,-530.0,-130.0,0.0,0.0400327,0.946895,0.162377,0.935662,True,False,2.4,7.99031476997579,0.05,887.0229885,43.236,76.9403333333333,0.00376033504233997,57.2209676644141,33.0,43.236 76.9403333333333,1.89000224358841,7.16992500144231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0183.JPG,12.44,IMG_0183.JPG,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,8182018,2013:03:06 08:54:04+01:00,2023:05:08 01:21:20+02:00,2023:05:08 01:21:20+02:00,100755,JPEG,JPG,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7392 2458,18.169536,,,,MM,7392.0,2458.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.2,2013:03:06 13:54:04,1.0,0.0002760143527,2.4,2.0,50.0,0221,2013:03:06 13:54:04,2013:03:06 13:54:04,1 2 3 0,0.00027599977856916,2.40000000859426,10.87742207,5.0,0.0,4.13,0100,1.0,7392.0,2458.0,2.0,6.0,0.0,0.0,33.0,0.0,N,43.1505,E,77.0641666666667,0.0,1928.942623,07:54:03.79,,,6.0,862.0,6429.0,"(Binary data 6429 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,2.4,7.99031476997579,0.0002760143527,1928.942623,43.1505,77.0641666666667,0.00376033504233997,57.2209676644141,33.0,43.1505 77.0641666666667,1.89000224358841,15.3490379023631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0184.JPG,12.44,IMG_0184.JPG,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,6625724,2013:03:06 08:54:42+01:00,2023:05:08 01:21:20+02:00,2023:05:08 01:21:20+02:00,100755,JPEG,JPG,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6224 2448,15.236352,,,,MM,6224.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.2,2013:03:06 13:54:42,1.0,0.000386996904,2.4,2.0,50.0,0221,2013:03:06 13:54:42,2013:03:06 13:54:42,1 2 3 0,0.000387000132294488,2.40000000859426,10.78848921,5.0,0.0,4.13,0100,1.0,6224.0,2448.0,2.0,6.0,0.0,0.0,33.0,0.0,N,43.1508333333333,E,77.064,0.0,1903.276923,07:54:41.74,,,6.0,862.0,6740.0,"(Binary data 6740 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,2.4,7.99031476997579,0.000386996904,1903.276923,43.1508333333333,77.064,0.00376033504233997,57.2209676644141,33.0,43.1508333333333 77.064,1.89000224358841,14.8614591664538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0185.JPG,12.44,IMG_0185.JPG,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,2287569,2013:03:06 08:55:40+01:00,2023:05:08 01:21:20+02:00,2023:05:08 01:21:20+02:00,100755,JPEG,JPG,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264 2448,7.990272,,,,MM,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.2,2013:03:06 13:55:40,1.0,0.0003129890454,2.4,2.0,50.0,0221,2013:03:06 13:55:40,2013:03:06 13:55:40,1 2 3 0,0.000312999928923696,2.40000000859426,10.90866511,5.0,0.0,4.13,0100,1.0,3264.0,2448.0,2.0,2.0,0.0,0.0,33.0,0.0,N,43.1508333333333,E,77.0636666666667,0.0,1901.16129,07:55:39.77,,,6.0,862.0,9446.0,"(Binary data 9446 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,2.4,7.99031476997579,0.0003129890454,1901.16129,43.1508333333333,77.0636666666667,0.00376033504233997,57.2209676644141,33.0,43.1508333333333 77.0636666666667,1.89000224358841,15.1676690274255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0186.JPG,12.44,IMG_0186.JPG,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,3022393,2015:04:05 15:56:01+02:00,2023:05:08 01:21:20+02:00,2023:05:08 01:21:20+02:00,100755,JPEG,JPG,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264 2448,7.990272,,,,MM,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,6.0,72.0,72.0,2.0,6.1.2,2015:04:05 16:56:01,1.0,0.000515995872,2.4,2.0,50.0,0221,2013:03:06 13:57:53,2013:03:06 13:57:53,1 2 3 0,0.000515999972782103,2.40000000859426,10.01567091,5.0,0.0,4.13,0100,1.0,3264.0,2448.0,2.0,2.0,0.0,0.0,33.0,0.0,N,43.1506666666667,E,77.0623333333333,0.0,1888.109091,07:57:52.77,T,245.016129,6.0,952.0,10540.0,"(Binary data 10540 bytes, use -b option to extract)",XMP Core 5.1.2,,,,,,,,,,,,,,,,,,2.4,7.99031476997579,0.000515995872,1888.109091,43.1506666666667,77.0623333333333,0.00376033504233997,57.2209676644141,33.0,43.1506666666667 77.0623333333333,1.89000224358841,14.446421667175,,f99c7e0fc7a6cd75f6177fe24c8b05a8,4c38b7acb9a6e9f0cc7f1c354c5a5e1a,2 2 0 0,2015:04:05 16:56:01+03:00,Сергей,4.0,%G,4.0,Сергей,f99c7e0fc7a6cd75f6177fe24c8b05a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0187.JPG,12.44,IMG_0187.JPG,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,2959164,2015:04:05 15:56:01+02:00,2023:05:08 01:21:20+02:00,2023:05:08 01:21:20+02:00,100755,JPEG,JPG,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264 2448,7.990272,,,,MM,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,6.0,72.0,72.0,2.0,6.1.2,2015:04:05 16:56:01,1.0,0.000515995872,2.4,2.0,50.0,0221,2013:03:06 13:57:56,2013:03:06 13:57:56,1 2 3 0,0.000515999972782103,2.40000000859426,9.958446251,5.0,0.0,4.13,0100,1.0,3264.0,2448.0,2.0,2.0,0.0,0.0,33.0,0.0,N,43.1506666666667,E,77.0623333333333,0.0,1888.109375,07:57:55.74,T,340.7714286,6.0,952.0,10389.0,"(Binary data 10389 bytes, use -b option to extract)",XMP Core 5.1.2,,,,,,,,,,,,,,,,,,2.4,7.99031476997579,0.000515995872,1888.109375,43.1506666666667,77.0623333333333,0.00376033504233997,57.2209676644141,33.0,43.1506666666667 77.0623333333333,1.89000224358841,14.446421667175,,f99c7e0fc7a6cd75f6177fe24c8b05a8,66dea9316518dc3c95e584db17f9ee0a,2 2 0 0,2015:04:05 16:56:01+03:00,Сергей,4.0,%G,4.0,Сергей,f99c7e0fc7a6cd75f6177fe24c8b05a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0188.JPG,12.44,IMG_0188.JPG,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,2682087,2015:04:05 15:56:01+02:00,2023:05:08 01:21:20+02:00,2023:05:08 01:21:20+02:00,100755,JPEG,JPG,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264 2448,7.990272,,,,MM,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.2,2015:04:05 16:56:01,1.0,0.0004789272031,2.4,2.0,50.0,0221,2013:03:06 13:58:04,2013:03:06 13:58:04,1 2 3 0,0.000478999808621165,2.40000000859426,10.23295564,5.0,0.0,4.13,0100,1.0,3264.0,2448.0,2.0,2.0,0.0,0.0,33.0,0.0,N,43.1506666666667,E,77.0621666666667,0.0,1889.018182,07:58:04.76,T,351.2307692,6.0,952.0,11156.0,"(Binary data 11156 bytes, use -b option to extract)",XMP Core 5.1.2,,,,,,,,,,,,,,,,,,2.4,7.99031476997579,0.0004789272031,1889.018182,43.1506666666667,77.0621666666667,0.00376033504233997,57.2209676644141,33.0,43.1506666666667 77.0621666666667,1.89000224358841,14.5539748081324,,f99c7e0fc7a6cd75f6177fe24c8b05a8,2943d5e2e0820571ab729a292bf0ff0e,2 2 0 0,2015:04:05 16:56:01+03:00,Сергей,4.0,%G,4.0,Сергей,f99c7e0fc7a6cd75f6177fe24c8b05a8,3264.0,2448.0,pixel,Face,-1910312791.0,6.0,285.0,,,0.467,0.162,normalized,0.778,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0189.JPG,12.44,IMG_0189.JPG,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,2605924,2013:03:06 08:58:23+01:00,2023:05:08 01:21:20+02:00,2023:05:08 01:21:20+02:00,100755,JPEG,JPG,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264 2448,7.990272,,,,MM,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.2,2013:03:06 13:58:23,1.0,0.000442086649,2.4,2.0,50.0,0221,2013:03:06 13:58:23,2013:03:06 13:58:23,1 2 3 0,0.000442000015297947,2.40000000859426,9.879533679,5.0,0.0,4.13,0100,1.0,3264.0,2448.0,2.0,2.0,0.0,0.0,33.0,0.0,N,43.1506666666667,E,77.0621666666667,0.0,1887.377358,07:58:22.76,,,6.0,862.0,11944.0,"(Binary data 11944 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,2.4,7.99031476997579,0.000442086649,1887.377358,43.1506666666667,77.0621666666667,0.00376033504233997,57.2209676644141,33.0,43.1506666666667 77.0621666666667,1.89000224358841,14.6694520256026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0191.JPG,12.44,IMG_0191.JPG,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,2092065,2013:03:06 10:29:31+01:00,2023:05:08 01:21:20+02:00,2023:05:08 01:21:20+02:00,100755,JPEG,JPG,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264 2448,7.990272,,,,MM,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.2,2013:03:06 15:29:31,1.0,0.0006090133983,2.4,2.0,50.0,0221,2013:03:06 15:29:31,2013:03:06 15:29:31,1 2 3 0,0.000608999835969144,2.40000000859426,9.481399223,5.0,0.0,4.13,0100,1.0,3264.0,2448.0,2.0,2.0,0.0,0.0,33.0,0.0,N,43.233,E,76.9465,0.0,942.0569948,09:29:30.08,,,6.0,862.0,9858.0,"(Binary data 9858 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,2.4,7.99031476997579,0.0006090133983,942.0569948,43.233,76.9465,0.00376033504233997,57.2209676644141,33.0,43.233 76.9465,1.89000224358841,14.207307223433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0192.JPG,12.44,IMG_0192.JPG,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,1870765,2013:03:06 10:30:09+01:00,2023:05:08 01:21:20+02:00,2023:05:08 01:21:20+02:00,100755,JPEG,JPG,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264 2448,7.990272,,,,MM,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.2,2013:03:06 15:30:09,1.0,0.0006640106242,2.4,2.0,50.0,0221,2013:03:06 15:30:09,2013:03:06 15:30:09,1 2 3 0,0.000663999897814097,2.40000000859426,9.382045929,5.0,0.0,4.13,0100,1.0,3264.0,2448.0,2.0,2.0,0.0,0.0,33.0,0.0,N,43.233,E,76.9463333333333,0.0,925.5444444,09:30:08.13,,,6.0,862.0,9084.0,"(Binary data 9084 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,2.4,7.99031476997579,0.0006640106242,925.5444444,43.233,76.9463333333333,0.00376033504233997,57.2209676644141,33.0,43.233 76.9463333333333,1.89000224358841,14.0825748662743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0193.JPG,12.44,IMG_0193.JPG,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,3123902,2013:03:09 08:05:26+01:00,2023:05:08 01:21:20+02:00,2023:05:08 01:21:20+02:00,100755,JPEG,JPG,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264 2448,7.990272,,,,MM,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.2,2013:03:09 08:05:25,1.0,0.005649717514,2.4,2.0,50.0,0221,2013:03:09 08:05:25,2013:03:09 08:05:25,1 2 3 0,0.0056469997704042,2.40000000859426,7.077137546,5.0,0.0,4.13,0100,1.0,3264.0,2448.0,2.0,2.0,0.0,0.0,33.0,0.0,N,59.3315,E,18.0208333333333,0.0,6.015441631,07:05:24.98,,,6.0,862.0,8159.0,"(Binary data 8159 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,2.4,7.99031476997579,0.005649717514,6.015441631,59.3315,18.0208333333333,0.00376033504233997,57.2209676644141,33.0,59.3315 18.0208333333333,1.89000224358841,10.9936743617823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
