,SourceFile,ExifTool:ExifToolVersion,File:FileName,File:Directory,File:FileSize,File:FileModifyDate,File:FileAccessDate,File:FileInodeChangeDate,File:FilePermissions,File:FileType,File:FileTypeExtension,File:MIMEType,File:ExifByteOrder,File:CurrentIPTCDigest,File:ImageWidth,File:ImageHeight,File:EncodingProcess,File:BitsPerSample,File:ColorComponents,File:YCbCrSubSampling,EXIF:Make,EXIF:Model,EXIF:Orientation,EXIF:XResolution,EXIF:YResolution,EXIF:ResolutionUnit,EXIF:Software,EXIF:ModifyDate,EXIF:YCbCrPositioning,EXIF:ExposureTime,EXIF:FNumber,EXIF:ExposureProgram,EXIF:ISO,EXIF:ExifVersion,EXIF:DateTimeOriginal,EXIF:CreateDate,EXIF:ComponentsConfiguration,EXIF:ShutterSpeedValue,EXIF:ApertureValue,EXIF:BrightnessValue,EXIF:MeteringMode,EXIF:Flash,EXIF:FocalLength,EXIF:FlashpixVersion,EXIF:ColorSpace,EXIF:ExifImageWidth,EXIF:ExifImageHeight,EXIF:SensingMethod,EXIF:CustomRendered,EXIF:ExposureMode,EXIF:WhiteBalance,EXIF:FocalLengthIn35mmFormat,EXIF:SceneCaptureType,EXIF:ImageUniqueID,EXIF:GPSVersionID,EXIF:GPSLatitudeRef,EXIF:GPSLatitude,EXIF:GPSLongitudeRef,EXIF:GPSLongitude,EXIF:GPSAltitudeRef,EXIF:GPSAltitude,EXIF:GPSTimeStamp,EXIF:GPSDateStamp,EXIF:Compression,EXIF:ThumbnailOffset,EXIF:ThumbnailLength,EXIF:ThumbnailImage,XMP:XMPToolkit,XMP:ModifyDate,XMP:CreatorTool,XMP:CreateDate,XMP:MetadataDate,XMP:Format,XMP:DateCreated,XMP:DocumentID,XMP:OriginalDocumentID,XMP:InstanceID,XMP:RawFileName,XMP:PhotographicSensitivity,XMP:Subject,XMP:HistoryAction,XMP:HistoryInstanceID,XMP:HistoryWhen,XMP:HistorySoftwareAgent,XMP:HistoryChanged,XMP:RegionAppliedToDimensionsW,XMP:RegionAppliedToDimensionsH,XMP:RegionAppliedToDimensionsUnit,XMP:RegionRotation,XMP:RegionType,XMP:RegionAreaH,XMP:RegionAreaW,XMP:RegionAreaX,XMP:RegionAreaY,XMP:HierarchicalSubject,IPTC:CodedCharacterSet,IPTC:EnvelopeRecordVersion,IPTC:ApplicationRecordVersion,IPTC:Keywords,IPTC:DateCreated,IPTC:TimeCreated,Photoshop:IPTCDigest,Composite:Aperture,Composite:ImageSize,Composite:Megapixels,Composite:ScaleFactor35efl,Composite:ShutterSpeed,Composite:GPSAltitude,Composite:GPSDateTime,Composite:GPSLatitude,Composite:GPSLongitude,Composite:DateTimeCreated,Composite:CircleOfConfusion,Composite:FOV,Composite:FocalLength35efl,Composite:GPSPosition,Composite:HyperfocalDistance,Composite:LightValue,JFIF:JFIFVersion,JFIF:ResolutionUnit,JFIF:XResolution,JFIF:YResolution,EXIF:SubjectArea,EXIF:Padding,XMP:About,XMP:RegionExtensionsTimeStamp,XMP:RegionExtensionsFaceID,XMP:RegionExtensionsConfidenceLevel,XMP:RegionExtensionsAngleInfoYaw,XMP:RegionExtensionsAngleInfoRoll,XMP:RegionAreaUnit,EXIF:GPSImgDirectionRef,EXIF:GPSImgDirection,EXIF:DigitalZoomRatio,XMP:CropX,XMP:CropY,XMP:CropW,XMP:CropH,XMP:AffineA,XMP:AffineB,XMP:AffineC,XMP:AffineD,XMP:AffineX,XMP:AffineY,XMP:CropAngle,XMP:CropTop,XMP:CropBottom,XMP:CropLeft,XMP:CropRight,XMP:HasCrop,XMP:AlreadyApplied,ExifTool:Warning,EXIF:XPKeywords,XMP:Rating,XMP:LastKeywordXMP,XMP:RegionName,XMP:CropConstrainToWarp,EXIF:ImageDescription,XMP:Curve0x,XMP:Curve0y,XMP:Curve1x,XMP:Curve1y,XMP:Curve2x,XMP:Curve2y,XMP:Curve3x,XMP:Curve3y,XMP:Curve4x,XMP:Curve4y,XMP:Shadows,XMP:Highlights,XMP:Vibrance,XMP:ToneCurve,XMP:ToneCurveName,XMP:FillLight,EXIF:UniqueCameraModel,PNG:ImageWidth,PNG:ImageHeight,PNG:BitDepth,PNG:ColorType,PNG:Compression,PNG:Filter,PNG:Interlace,PNG:SRGBRendering,PNG:Gamma,PNG:WhitePointX,PNG:WhitePointY,PNG:RedX,PNG:RedY,PNG:GreenX,PNG:GreenY,PNG:BlueX,PNG:BlueY,PNG:PixelsPerUnitX,PNG:PixelsPerUnitY,PNG:PixelUnits
400,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0904.JPG,12.44,IMG_0904.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,2065193,2013:07:14 19:29:32+02:00,2023:05:08 01:41:55+02:00,2023:05:08 01:41:36+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,6.0,72.0,72.0,2.0,6.1.4,2013:07:14 20:29:32,1.0,0.01666666667,2.4,2.0,50.0,0221,2013:07:14 20:29:32,2013:07:14 20:29:32,1 2 3 0,0.0166660047774922,2.40000000859426,4.568291377,5.0,24.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,,,N,42.7118333333333,E,27.7636666666667,0.0,52.49346405,17:29:31.82,,6.0,902.0,9738.0,"(Binary data 9738 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,3264 2448,7.990272,7.99031476997579,0.01666666667,52.49346405,,42.7118333333333,27.7636666666667,,0.00376033504233997,57.2209676644141,33.0,42.7118333333333 27.7636666666667,1.89000224358841,9.43295940698757,,,,,1631 1223 881 881,,,,,,,,,T,147.460733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0906.JPG,12.44,IMG_0906.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,2073932,2015:04:05 15:10:42+02:00,2023:05:08 01:41:55+02:00,2023:05:08 01:41:36+02:00,100755,JPEG,JPG,image/jpeg,MM,4c2477bbacc33ed56fc8afcd1886a47d,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,6.0,72.0,72.0,2.0,6.1.4,2015:04:05 16:10:42,1.0,0.01666666667,2.4,2.0,50.0,0221,2013:07:14 20:29:35,2013:07:14 20:29:35,1 2 3 0,0.0166660047774922,2.40000000859426,4.678223185,5.0,24.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,9220c3837bbe1b30e024691a89150319,2 2 0 0,N,42.7118333333333,E,27.7635,0.0,51.52557319,17:29:35.57,,6.0,960.0,9400.0,"(Binary data 9400 bytes, use -b option to extract)",XMP Core 5.1.2,2015:04:05 16:10:42+03:00,,,,,,,,,,,"['Ирина', 'Лена Пятова']",,,,,,,,,,,,,,,,%G,4.0,4.0,"['Ирина', 'Лена Пятова']",,,4c2477bbacc33ed56fc8afcd1886a47d,2.4,3264 2448,7.990272,7.99031476997579,0.01666666667,51.52557319,,42.7118333333333,27.7635,,0.00376033504233997,57.2209676644141,33.0,42.7118333333333 27.7635,1.89000224358841,9.43295940698757,,,,,1631 1223 881 881,,,,,,,,,T,158.460733,,0.0,0.0,2483.0,1071.0,1.0,0.0,0.0,1.0,-590.0,-576.0,0.0,0.327206,0.764706,0.18076,0.941483,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0090.JPG,12.44,IMG_0090.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,3865236,2013:02:09 13:50:23+01:00,2023:05:08 01:41:47+02:00,2023:05:08 01:40:35+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,1 1,,,1.0,72.0,72.0,2.0,,,1.0,0.03333333333,2.4,2.0,50.0,0221,,,1 2 3 0,0.0333330102961625,2.40000000859426,4.351833499,5.0,16.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,,,N,55.9135,E,37.5543333333333,,,,,6.0,648.0,8272.0,"(Binary data 8272 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,3264 2448,7.990272,7.99031476997579,0.03333333333,,,55.9135,37.5543333333333,,0.00376033504233997,57.2209676644141,33.0,55.9135 37.5543333333333,1.89000224358841,8.43295940742038,,,,,1631 1223 881 881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0084.JPG,12.44,IMG_0084.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,4622388,2013:02:04 17:48:59+01:00,2023:05:08 01:41:47+02:00,2023:05:08 01:40:35+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,1 1,,,1.0,72.0,72.0,2.0,,,1.0,0.05882352941,2.4,2.0,400.0,0221,,,1 2 3 0,0.058332993714479,2.40000000859426,0.3132649033,5.0,16.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,,,N,55.7456666666667,E,37.544,,,,,6.0,648.0,11547.0,"(Binary data 11547 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,3264 2448,7.990272,7.99031476997579,0.05882352941,,,55.7456666666667,37.544,,0.00376033504233997,57.2209676644141,33.0,55.7456666666667 37.544,1.89000224358841,4.61353165296121,,,,,1631 1223 881 881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0047.JPG,12.44,IMG_0047.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,1755598,2013:01:27 10:47:10+01:00,2023:05:08 01:41:47+02:00,2023:05:08 01:40:34+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,6.0,72.0,72.0,2.0,6.0.2,2013:01:27 13:47:10,1.0,0.03333333333,2.4,2.0,50.0,0221,2013:01:27 13:47:10,2013:01:27 13:47:10,1 2 3 0,0.0333330102961625,2.40000000859426,3.85566888,5.0,24.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,,,N,56.0078333333333,E,37.8381666666667,0.0,169.5971223,09:47:10.3,,6.0,902.0,8347.0,"(Binary data 8347 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,3264 2448,7.990272,7.99031476997579,0.03333333333,169.5971223,,56.0078333333333,37.8381666666667,,0.00376033504233997,57.2209676644141,33.0,56.0078333333333 37.8381666666667,1.89000224358841,8.43295940742038,,,,,1631 1223 881 881,,,,,,,,,T,239.6225681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0721.JPG,12.44,IMG_0721.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,4049527,2013:07:03 06:40:00+02:00,2023:05:08 01:41:54+02:00,2023:05:08 01:41:21+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.4,2013:07:03 08:39:59,1.0,0.001236093943,2.4,2.0,50.0,0221,2013:07:03 08:39:59,2013:07:03 08:39:59,1 2 3 0,0.00123600047498812,2.40000000859426,8.698177677,5.0,16.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,,,N,42.7048333333333,E,27.7933333333333,0.0,36.46386946,05:39:59.69,,6.0,870.0,12468.0,"(Binary data 12468 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,3264 2448,7.990272,7.99031476997579,0.001236093943,36.46386946,,42.7048333333333,27.7933333333333,,0.00376033504233997,57.2209676644141,33.0,42.7048333333333 27.7933333333333,1.89000224358841,13.1860647042606,,,,,1631 1223 881 881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0292.JPG,12.44,IMG_0292.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,2363488,2013:03:31 11:07:12+02:00,2023:05:08 01:41:53+02:00,2023:05:08 01:40:48+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,ProCam 2.1,,1.0,0.05,2.4,2.0,250.0,0221,,,1 2 3 0,0.0499990062408592,2.40000000859426,1.137295467,3.0,16.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,,,N,55.9133333333333,E,37.5541666666667,,,,,6.0,712.0,9803.0,"(Binary data 9803 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,3264 2448,7.990272,7.99031476997579,0.05,,,55.9133333333333,37.5541666666667,,0.00376033504233997,57.2209676644141,33.0,55.9133333333333 37.5541666666667,1.89000224358841,5.52606881166759,,,,,1718 1686 610 612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0279.JPG,12.44,IMG_0279.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,2124449,2013:03:23 08:56:39+01:00,2023:05:08 01:41:53+02:00,2023:05:08 01:40:47+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.3,2013:03:23 11:56:39,1.0,0.05,2.4,2.0,160.0,0221,2013:03:23 11:56:39,2013:03:23 11:56:39,1 2 3 0,0.0499990062408592,2.40000000859426,1.67974033,5.0,9.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,,,N,55.9131666666667,E,37.5775,0.0,184.8071429,07:56:39.32,,6.0,902.0,9465.0,"(Binary data 9465 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,3264 2448,7.990272,7.99031476997579,0.05,184.8071429,,55.9131666666667,37.5775,,0.00376033504233997,57.2209676644141,33.0,55.9131666666667 37.5775,1.89000224358841,6.16992500144231,,,,,1631 1223 881 881,,,,,,,,,T,302.7725322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0251.JPG,12.44,IMG_0251.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,3488274,2013:03:10 16:30:31+01:00,2023:05:08 01:41:52+02:00,2023:05:08 01:40:47+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,1 1,Apple,iPhone 5,6.0,72.0,72.0,2.0,ProCam 2.0.1,,1.0,0.05,2.4,2.0,320.0,0221,,,1 2 3 0,0.0499990062408592,2.40000000859426,0.9286209286,3.0,16.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,,,N,59.3346666666667,E,18.0466666666667,,,,,6.0,714.0,8870.0,"(Binary data 8870 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,3264 2448,7.990272,7.99031476997579,0.05,,,59.3346666666667,18.0466666666667,,0.00376033504233997,57.2209676644141,33.0,59.3346666666667 18.0466666666667,1.89000224358841,5.16992500144231,,,,,1718 891 610 612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0245.JPG,12.44,IMG_0245.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,621695,2013:03:10 13:35:28+01:00,2023:05:08 01:41:52+02:00,2023:05:08 01:40:47+02:00,100755,JPEG,JPG,image/jpeg,MM,,1920.0,1080.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.2,2013:03:10 13:35:28,1.0,0.025,2.4,2.0,50.0,0221,2013:03:10 13:35:28,2013:03:10 13:35:28,1 2 3 0,0.0249989997893469,2.40000000859426,3.871014493,5.0,16.0,4.13,0100,1.0,1920.0,1080.0,2.0,,0.0,0.0,35.0,0.0,,,N,59.3401666666667,E,18.0981666666667,0.0,48.89166667,12:35:24.59,,6.0,870.0,8002.0,"(Binary data 8002 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,1920 1080,2.0736,8.47457627118644,0.025,48.89166667,,59.3401666666667,18.0981666666667,,0.00354545875420626,54.4322690915858,35.0,59.3401666666667 18.0981666666667,2.00454783410892,8.84799690655495,,,,,959 539 518 388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0480.JPG,12.44,IMG_0480.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,1178830,2013:04:29 17:26:08+02:00,2023:05:08 01:41:54+02:00,2023:05:08 01:40:55+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.3,2013:04:29 19:26:08,1.0,0.05,2.4,2.0,200.0,0221,2013:04:29 19:26:08,2013:04:29 19:26:08,1 2 3 0,0.0499990062408592,2.40000000859426,1.601982796,5.0,16.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,,,N,55.7485,E,37.5398333333333,0.0,157.81875,15:26:02.39,,6.0,922.0,6106.0,"(Binary data 6106 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,3264 2448,7.990272,7.99031476997579,0.05,157.81875,,55.7485,37.5398333333333,,0.00376033504233997,57.2209676644141,33.0,55.7485 37.5398333333333,1.89000224358841,5.84799690655495,,,,,1631 1223 881 881,,,,,,,,,T,284.376,3.290611028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0494.JPG,12.44,IMG_0494.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,4465547,2015:04:05 15:28:26+02:00,2023:05:08 01:41:54+02:00,2023:05:08 01:40:56+02:00,100755,JPEG,JPG,image/jpeg,MM,1bab3f899add481b7f5e54ec3db3372c,3264.0,2448.0,0.0,8.0,3.0,1 1,Apple,iPhone 5,1.0,72.0,72.0,2.0,ProCam 2.3,2015:04:05 16:28:26,1.0,0.05,2.4,2.0,250.0,0221,2013:05:01 20:53:11,2013:05:01 20:53:11,1 2 3 0,0.0499990062408592,2.40000000859426,0.729843816,3.0,16.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,abad0f378f977da58de465da4f93bdc6,2 2 0 0,N,54.1245,E,36.5136666666667,0.0,,,,6.0,896.0,10533.0,"(Binary data 10533 bytes, use -b option to extract)",XMP Core 5.1.2,2015:04:05 16:28:26+03:00,,,,,,,,,,,Тимофей,,,,,,,,,,,,,,,,%G,4.0,4.0,Тимофей,,,1bab3f899add481b7f5e54ec3db3372c,2.4,3264 2448,7.990272,7.99031476997579,0.05,,,54.1245,36.5136666666667,,0.00376033504233997,57.2209676644141,33.0,54.1245 36.5136666666667,1.89000224358841,5.52606881166759,,,,,1770 1432 610 612,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0319.JPG,12.44,IMG_0319.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,6559312,2013:04:01 10:33:17+02:00,2023:05:08 01:41:53+02:00,2023:05:08 01:40:49+02:00,100755,JPEG,JPG,image/jpeg,MM,,10800.0,2416.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.3,2013:04:01 12:33:16,1.0,0.0009960159363,2.4,2.0,80.0,0221,2013:04:01 12:33:16,2013:04:01 12:33:16,1 2 3 0,0.000995999854507772,2.40000000859426,9.150967742,5.0,0.0,4.13,0100,1.0,10800.0,2416.0,2.0,6.0,0.0,0.0,33.0,0.0,,,N,56.5436666666667,E,37.5718333333333,0.0,137.3045113,08:33:16.04,,6.0,862.0,3641.0,"(Binary data 3641 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,10800 2416,26.0928,7.99031476997579,0.0009960159363,137.3045113,,56.5436666666667,37.5718333333333,,0.00376033504233997,57.2209676644141,33.0,56.5436666666667 37.5718333333333,1.89000224358841,12.8195404604405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0325.JPG,12.44,IMG_0325.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,3531787,2013:04:01 11:02:31+02:00,2023:05:08 01:41:53+02:00,2023:05:08 01:40:50+02:00,100755,JPEG,JPG,image/jpeg,MM,,5072.0,2332.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.3,2013:04:01 13:02:31,1.0,0.0009960159363,2.4,2.0,125.0,0221,2013:04:01 13:02:31,2013:04:01 13:02:31,1 2 3 0,0.000995999854507772,2.40000000859426,8.393155894,5.0,0.0,4.13,0100,1.0,5072.0,2332.0,2.0,6.0,0.0,0.0,33.0,0.0,,,N,56.5483333333333,E,37.568,0.0,130.9456067,09:02:31.19,,6.0,862.0,6468.0,"(Binary data 6468 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,5072 2332,11.827904,7.99031476997579,0.0009960159363,130.9456067,,56.5483333333333,37.568,,0.00376033504233997,57.2209676644141,33.0,56.5483333333333 37.568,1.89000224358841,12.1756842706658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0443.JPG,12.44,IMG_0443.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,1483625,2013:04:19 20:14:47+02:00,2023:05:08 01:43:09+02:00,2023:05:08 01:40:54+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,2 2,,,6.0,72.0,72.0,2.0,,,1.0,,,,,0221,,,1 2 3 0,,,,,,,0100,1.0,3264.0,2448.0,,,,,,0.0,,,,,,,,,,,6.0,298.0,7067.0,"(Binary data 7067 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264 2448,7.990272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0457.JPG,12.44,IMG_0457.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,3715116,2013:04:23 11:01:30+02:00,2023:05:08 01:41:54+02:00,2023:05:08 01:40:54+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.3,2013:04:23 13:01:30,1.0,0.05,2.4,2.0,64.0,0221,2013:04:23 13:01:30,2013:04:23 13:01:30,1 2 3 0,0.0499990062408592,2.40000000859426,3.710762332,5.0,16.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,,,N,59.8806666666667,E,30.3061666666667,0.0,17.10131796,09:01:29.72,,6.0,902.0,8665.0,"(Binary data 8665 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,3264 2448,7.990272,7.99031476997579,0.05,17.10131796,,59.8806666666667,30.3061666666667,,0.00376033504233997,57.2209676644141,33.0,59.8806666666667 30.3061666666667,1.89000224358841,7.49185309632967,,,,,1631 1223 881 881,,,,,,,,,T,339.1213389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0331.JPG,12.44,IMG_0331.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,2390060,2013:04:01 11:10:55+02:00,2023:05:08 01:41:53+02:00,2023:05:08 01:40:50+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.3,2013:04:01 13:10:55,1.0,0.008333333333,2.4,2.0,80.0,0221,2013:04:01 13:10:55,2013:04:01 13:10:55,1 2 3 0,0.0083330023887461,2.40000000859426,5.15470852,5.0,0.0,4.13,0100,1.0,3264.0,2448.0,2.0,2.0,0.0,0.0,33.0,0.0,,,N,56.5476666666667,E,37.5678333333333,0.0,127.2150943,09:10:54.56,,6.0,894.0,9991.0,"(Binary data 9991 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,3264 2448,7.990272,7.99031476997579,0.008333333333,127.2150943,,56.5476666666667,37.5678333333333,,0.00376033504233997,57.2209676644141,33.0,56.5476666666667 37.5678333333333,1.89000224358841,9.75488750222118,,,,,,,,,,,,,,T,84.47039474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
